Flat profile:

Each sample counts as 0.01 seconds.
 no time accumulated

  %   cumulative   self              self     total           
 time   seconds   seconds    calls  Ts/call  Ts/call  name    
                0.00    0.00       1/2           std::_Sp_counted_ptr_inplace<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, (__gnu_cxx::_Lock_policy)2>::_M_destroy() [216]
[149]    0.0    0.00    0.00       2         std::_Sp_counted_ptr_inplace<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, (__gnu_cxx::_Lock_policy)2>::_Impl::_M_alloc() [149]
                0.00    0.00       2/2           std::_Sp_ebo_helper<0, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, true>::_S_get(std::_Sp_ebo_helper<0, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, true>&) [145]
-----------------------------------------------
                0.00    0.00       1/2           parse_data(engine::Lexer&) [163]
                0.00    0.00       1/2           parse_initializer(engine::Lexer&) [165]
[150]    0.0    0.00    0.00       2         std::vector<float, std::allocator<float> >::vector() [150]
                0.00    0.00       2/2           std::_Vector_base<float, std::allocator<float> >::_Vector_base() [140]
-----------------------------------------------
                0.00    0.00       2/2           std::vector<int, std::allocator<int> >::push_back(int&&) [155]
[151]    0.0    0.00    0.00       2         void std::vector<int, std::allocator<int> >::emplace_back<int>(int&&) [151]
                0.00    0.00       2/8           int&& std::forward<int>(std::remove_reference<int>::type&) [68]
                0.00    0.00       2/2           std::vector<int, std::allocator<int> >::end() [153]
                0.00    0.00       2/2           void std::vector<int, std::allocator<int> >::_M_realloc_insert<int>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int&&) [152]
-----------------------------------------------
                0.00    0.00       2/2           void std::vector<int, std::allocator<int> >::emplace_back<int>(int&&) [151]
[152]    0.0    0.00    0.00       2         void std::vector<int, std::allocator<int> >::_M_realloc_insert<int>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int&&) [152]
                0.00    0.00       4/4           std::vector<int, std::allocator<int> >::_S_use_relocate() [100]
                0.00    0.00       4/11          std::_Vector_base<int, std::allocator<int> >::_M_get_Tp_allocator() [62]
                0.00    0.00       4/8           __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::base() const [66]
                0.00    0.00       4/4           std::vector<int, std::allocator<int> >::_S_relocate(int*, int*, int*, std::allocator<int>&) [98]
                0.00    0.00       2/2           std::vector<int, std::allocator<int> >::_M_check_len(unsigned long, char const*) const [132]
                0.00    0.00       2/2           std::vector<int, std::allocator<int> >::begin() [154]
                0.00    0.00       2/2           __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::difference_type __gnu_cxx::operator-<int*, std::vector<int, std::allocator<int> > >(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > const&, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > const&) [129]
                0.00    0.00       2/3           std::_Vector_base<int, std::allocator<int> >::_M_allocate(unsigned long) [115]
                0.00    0.00       2/8           int&& std::forward<int>(std::remove_reference<int>::type&) [68]
                0.00    0.00       2/2           void std::allocator_traits<std::allocator<int> >::construct<int, int>(std::allocator<int>&, int*, int&&) [148]
                0.00    0.00       2/6           std::_Vector_base<int, std::allocator<int> >::_M_deallocate(int*, unsigned long) [77]
-----------------------------------------------
                0.00    0.00       2/2           void std::vector<int, std::allocator<int> >::emplace_back<int>(int&&) [151]
[153]    0.0    0.00    0.00       2         std::vector<int, std::allocator<int> >::end() [153]
                0.00    0.00       2/4           __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::__normal_iterator(int* const&) [83]
-----------------------------------------------
                0.00    0.00       2/2           void std::vector<int, std::allocator<int> >::_M_realloc_insert<int>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int&&) [152]
[154]    0.0    0.00    0.00       2         std::vector<int, std::allocator<int> >::begin() [154]
                0.00    0.00       2/4           __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::__normal_iterator(int* const&) [83]
-----------------------------------------------
                0.00    0.00       2/2           parse_shape(engine::Lexer&) [164]
[155]    0.0    0.00    0.00       2         std::vector<int, std::allocator<int> >::push_back(int&&) [155]
                0.00    0.00       2/2           std::remove_reference<int&>::type&& std::move<int&>(int&) [162]
                0.00    0.00       2/2           void std::vector<int, std::allocator<int> >::emplace_back<int>(int&&) [151]
-----------------------------------------------
                0.00    0.00       1/2           parse_shape(engine::Lexer&) [164]
                0.00    0.00       1/2           parse_initializer(engine::Lexer&) [165]
[156]    0.0    0.00    0.00       2         std::vector<int, std::allocator<int> >::vector() [156]
                0.00    0.00       2/2           std::_Vector_base<int, std::allocator<int> >::_Vector_base() [144]
-----------------------------------------------
                0.00    0.00       2/2           std::__allocated_ptr<std::allocator<std::_Sp_counted_ptr_inplace<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, (__gnu_cxx::_Lock_policy)2> > >::__allocated_ptr(std::allocator<std::_Sp_counted_ptr_inplace<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, (__gnu_cxx::_Lock_policy)2> >&, std::_Sp_counted_ptr_inplace<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, (__gnu_cxx::_Lock_policy)2>*) [146]
[157]    0.0    0.00    0.00       2         std::allocator<std::_Sp_counted_ptr_inplace<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, (__gnu_cxx::_Lock_policy)2> >* std::__addressof<std::allocator<std::_Sp_counted_ptr_inplace<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, (__gnu_cxx::_Lock_policy)2> > >(std::allocator<std::_Sp_counted_ptr_inplace<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, (__gnu_cxx::_Lock_policy)2> >&) [157]
-----------------------------------------------
                0.00    0.00       2/2           float* std::copy<__gnu_cxx::__normal_iterator<float const*, std::vector<float, std::allocator<float> > >, float*>(__gnu_cxx::__normal_iterator<float const*, std::vector<float, std::allocator<float> > >, __gnu_cxx::__normal_iterator<float const*, std::vector<float, std::allocator<float> > >, float*) [251]
[158]    0.0    0.00    0.00       2         __gnu_cxx::__normal_iterator<float const*, std::vector<float, std::allocator<float> > > std::__miter_base<__gnu_cxx::__normal_iterator<float const*, std::vector<float, std::allocator<float> > > >(__gnu_cxx::__normal_iterator<float const*, std::vector<float, std::allocator<float> > >) [158]
-----------------------------------------------
                0.00    0.00       2/2           int* std::copy<__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*>(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*) [252]
[159]    0.0    0.00    0.00       2         __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > > std::__miter_base<__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > > >(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >) [159]
-----------------------------------------------
                0.00    0.00       2/2           float* std::__copy_move_a<false, __gnu_cxx::__normal_iterator<float const*, std::vector<float, std::allocator<float> > >, float*>(__gnu_cxx::__normal_iterator<float const*, std::vector<float, std::allocator<float> > >, __gnu_cxx::__normal_iterator<float const*, std::vector<float, std::allocator<float> > >, float*) [235]
[160]    0.0    0.00    0.00       2         float const* std::__niter_base<float const*, std::vector<float, std::allocator<float> > >(__gnu_cxx::__normal_iterator<float const*, std::vector<float, std::allocator<float> > >) [160]
                0.00    0.00       2/2           __gnu_cxx::__normal_iterator<float const*, std::vector<float, std::allocator<float> > >::base() const [130]
-----------------------------------------------
                0.00    0.00       2/2           int* std::__copy_move_a<false, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*>(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*) [236]
[161]    0.0    0.00    0.00       2         int const* std::__niter_base<int const*, std::vector<int, std::allocator<int> > >(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >) [161]
                0.00    0.00       2/2           __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >::base() const [131]
-----------------------------------------------
                0.00    0.00       2/2           std::vector<int, std::allocator<int> >::push_back(int&&) [155]
[162]    0.0    0.00    0.00       2         std::remove_reference<int&>::type&& std::move<int&>(int&) [162]
-----------------------------------------------
                0.00    0.00       1/1           parse_initializer(engine::Lexer&) [165]
[163]    0.0    0.00    0.00       1         parse_data(engine::Lexer&) [163]
                0.00    0.00     801/809         engine::Lexer::getCurToken() [11]
                0.00    0.00     801/803         engine::Lexer::getValue() [16]
                0.00    0.00     801/801         std::vector<float, std::allocator<float> >::push_back(float&&) [31]
                0.00    0.00     801/806         engine::Lexer::consume(engine::Token) [14]
                0.00    0.00     801/801         engine::Lexer::getLastLocation() [22]
                0.00    0.00     801/802         engine::Location::~Location() [17]
                0.00    0.00       1/2           std::vector<float, std::allocator<float> >::vector() [150]
-----------------------------------------------
                0.00    0.00       1/1           parse_initializer(engine::Lexer&) [165]
[164]    0.0    0.00    0.00       1         parse_shape(engine::Lexer&) [164]
                0.00    0.00       8/809         engine::Lexer::getCurToken() [11]
                0.00    0.00       5/806         engine::Lexer::consume(engine::Token) [14]
                0.00    0.00       2/803         engine::Lexer::getValue() [16]
                0.00    0.00       2/2           std::vector<int, std::allocator<int> >::push_back(int&&) [155]
                0.00    0.00       1/2           std::vector<int, std::allocator<int> >::vector() [156]
-----------------------------------------------
                0.00    0.00       1/1           main [6]
[165]    0.0    0.00    0.00       1         parse_initializer(engine::Lexer&) [165]
                0.00    0.00       2/2           parse_name[abi:cxx11](engine::Lexer&) [119]
                0.00    0.00       2/4           std::vector<int, std::allocator<int> >::~vector() [102]
                0.00    0.00       2/4           std::vector<float, std::allocator<float> >::~vector() [96]
                0.00    0.00       1/2           std::vector<int, std::allocator<int> >::vector() [156]
                0.00    0.00       1/2           std::vector<float, std::allocator<float> >::vector() [150]
                0.00    0.00       1/1           parse_shape(engine::Lexer&) [164]
                0.00    0.00       1/1           std::vector<int, std::allocator<int> >::operator=(std::vector<int, std::allocator<int> >&&) [230]
                0.00    0.00       1/1           parse_data(engine::Lexer&) [163]
                0.00    0.00       1/1           std::vector<float, std::allocator<float> >::operator=(std::vector<float, std::allocator<float> >&&) [226]
                0.00    0.00       1/1           std::vector<int, std::allocator<int> >::vector(std::vector<int, std::allocator<int> > const&) [229]
                0.00    0.00       1/1           std::vector<float, std::allocator<float> >::vector(std::vector<float, std::allocator<float> > const&) [224]
-----------------------------------------------
                0.00    0.00       1/1           _GLOBAL__sub_I__Z10parse_nameB5cxx11RN6engine5LexerE [258]
[166]    0.0    0.00    0.00       1         __static_initialization_and_destruction_0(int, int) [166]
-----------------------------------------------
                0.00    0.00       1/1           main [6]
[167]    0.0    0.00    0.00       1         Initializer::~Initializer() [167]
                0.00    0.00       1/4           std::vector<float, std::allocator<float> >::~vector() [96]
                0.00    0.00       1/4           std::vector<int, std::allocator<int> >::~vector() [102]
-----------------------------------------------
                0.00    0.00       1/1           main [6]
[168]    0.0    0.00    0.00       1         engine::Lexer::Lexer(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >) [168]
                0.00    0.00       1/1           std::remove_reference<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&>::type&& std::move<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&>(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&) [253]
                0.00    0.00       1/1           std::shared_ptr<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > std::make_shared<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&&) [231]
                0.00    0.00       1/1           std::__shared_ptr_access<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, (__gnu_cxx::_Lock_policy)2, false, false>::operator*() const [184]
                0.00    0.00       1/2           engine::Lexer::readNextLine[abi:cxx11]() [120]
-----------------------------------------------
                0.00    0.00       1/1           main [6]
[169]    0.0    0.00    0.00       1         engine::Lexer::~Lexer() [169]
                0.00    0.00       1/802         engine::Location::~Location() [17]
-----------------------------------------------
                0.00    0.00       1/1           void std::allocator_traits<std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::destroy<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >(std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*) [208]
[170]    0.0    0.00    0.00       1         void __gnu_cxx::new_allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >::destroy<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*) [170]
-----------------------------------------------
                0.00    0.00       1/1           void std::allocator_traits<std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::construct<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >(std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&&) [209]
[171]    0.0    0.00    0.00       1         void __gnu_cxx::new_allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >::construct<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&&) [171]
                0.00    0.00       1/8           std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&& std::forward<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >(std::remove_reference<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >::type&) [67]
                0.00    0.00       1/805         operator new(unsigned long, void*) [15]
-----------------------------------------------
                0.00    0.00       1/1           std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >::allocator() [189]
[172]    0.0    0.00    0.00       1         __gnu_cxx::new_allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >::new_allocator() [172]
-----------------------------------------------
                0.00    0.00       1/1           std::allocator_traits<std::allocator<std::_Sp_counted_ptr_inplace<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, (__gnu_cxx::_Lock_policy)2> > >::deallocate(std::allocator<std::_Sp_counted_ptr_inplace<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, (__gnu_cxx::_Lock_policy)2> >&, std::_Sp_counted_ptr_inplace<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, (__gnu_cxx::_Lock_policy)2>*, unsigned long) [210]
[173]    0.0    0.00    0.00       1         __gnu_cxx::new_allocator<std::_Sp_counted_ptr_inplace<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, (__gnu_cxx::_Lock_policy)2> >::deallocate(std::_Sp_counted_ptr_inplace<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, (__gnu_cxx::_Lock_policy)2>*, unsigned long) [173]
-----------------------------------------------
                0.00    0.00       1/1           std::allocator_traits<std::allocator<std::_Sp_counted_ptr_inplace<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, (__gnu_cxx::_Lock_policy)2> > >::allocate(std::allocator<std::_Sp_counted_ptr_inplace<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, (__gnu_cxx::_Lock_policy)2> >&, unsigned long) [211]
[174]    0.0    0.00    0.00       1         __gnu_cxx::new_allocator<std::_Sp_counted_ptr_inplace<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, (__gnu_cxx::_Lock_policy)2> >::allocate(unsigned long, void const*) [174]
                0.00    0.00       1/1           __gnu_cxx::new_allocator<std::_Sp_counted_ptr_inplace<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, (__gnu_cxx::_Lock_policy)2> >::_M_max_size() const [177]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<float, std::allocator<float> >::vector(std::vector<float, std::allocator<float> > const&) [224]
[175]    0.0    0.00    0.00       1         __gnu_cxx::__alloc_traits<std::allocator<float>, float>::_S_select_on_copy(std::allocator<float> const&) [175]
                0.00    0.00       1/1           std::allocator_traits<std::allocator<float> >::select_on_container_copy_construction(std::allocator<float> const&) [212]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<int, std::allocator<int> >::vector(std::vector<int, std::allocator<int> > const&) [229]
[176]    0.0    0.00    0.00       1         __gnu_cxx::__alloc_traits<std::allocator<int>, int>::_S_select_on_copy(std::allocator<int> const&) [176]
                0.00    0.00       1/1           std::allocator_traits<std::allocator<int> >::select_on_container_copy_construction(std::allocator<int> const&) [213]
-----------------------------------------------
                0.00    0.00       1/1           __gnu_cxx::new_allocator<std::_Sp_counted_ptr_inplace<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, (__gnu_cxx::_Lock_policy)2> >::allocate(unsigned long, void const*) [174]
[177]    0.0    0.00    0.00       1         __gnu_cxx::new_allocator<std::_Sp_counted_ptr_inplace<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, (__gnu_cxx::_Lock_policy)2> >::_M_max_size() const [177]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<float, std::allocator<float> >::back() [223]
[178]    0.0    0.00    0.00       1         __gnu_cxx::__normal_iterator<float*, std::vector<float, std::allocator<float> > >::operator*() const [178]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<float, std::allocator<float> >::back() [223]
[179]    0.0    0.00    0.00       1         __gnu_cxx::__normal_iterator<float*, std::vector<float, std::allocator<float> > >::operator-(long) const [179]
                0.00    0.00       1/24          __gnu_cxx::__normal_iterator<float*, std::vector<float, std::allocator<float> > >::__normal_iterator(float* const&) [39]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<float, std::allocator<float> >::_M_move_assign(std::vector<float, std::allocator<float> >&&, std::integral_constant<bool, true>) [222]
[180]    0.0    0.00    0.00       1         std::_Vector_base<float, std::allocator<float> >::get_allocator() const [180]
                0.00    0.00       1/24          std::_Vector_base<float, std::allocator<float> >::_M_get_Tp_allocator() const [40]
                0.00    0.00       1/4           std::allocator<float>::allocator(std::allocator<float> const&) [87]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<int, std::allocator<int> >::_M_move_assign(std::vector<int, std::allocator<int> >&&, std::integral_constant<bool, true>) [227]
[181]    0.0    0.00    0.00       1         std::_Vector_base<int, std::allocator<int> >::get_allocator() const [181]
                0.00    0.00       1/6           std::_Vector_base<int, std::allocator<int> >::_M_get_Tp_allocator() const [72]
                0.00    0.00       1/4           std::allocator<int>::allocator(std::allocator<int> const&) [88]
-----------------------------------------------
                0.00    0.00       1/1           std::__shared_ptr_access<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, (__gnu_cxx::_Lock_policy)2, false, false>::_M_get() const [183]
[182]    0.0    0.00    0.00       1         std::__shared_ptr<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, (__gnu_cxx::_Lock_policy)2>::get() const [182]
-----------------------------------------------
                0.00    0.00       1/1           std::__shared_ptr_access<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, (__gnu_cxx::_Lock_policy)2, false, false>::operator*() const [184]
[183]    0.0    0.00    0.00       1         std::__shared_ptr_access<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, (__gnu_cxx::_Lock_policy)2, false, false>::_M_get() const [183]
                0.00    0.00       1/1           std::__shared_ptr<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, (__gnu_cxx::_Lock_policy)2>::get() const [182]
-----------------------------------------------
                0.00    0.00       1/1           engine::Lexer::Lexer(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >) [168]
[184]    0.0    0.00    0.00       1         std::__shared_ptr_access<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, (__gnu_cxx::_Lock_policy)2, false, false>::operator*() const [184]
                0.00    0.00       1/1           std::__shared_ptr_access<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, (__gnu_cxx::_Lock_policy)2, false, false>::_M_get() const [183]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<float, std::allocator<float> >::vector(std::vector<float, std::allocator<float> > const&) [224]
[185]    0.0    0.00    0.00       1         std::vector<float, std::allocator<float> >::end() const [185]
                0.00    0.00       1/2           __gnu_cxx::__normal_iterator<float const*, std::vector<float, std::allocator<float> > >::__normal_iterator(float const* const&) [127]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<float, std::allocator<float> >::vector(std::vector<float, std::allocator<float> > const&) [224]
[186]    0.0    0.00    0.00       1         std::vector<float, std::allocator<float> >::begin() const [186]
                0.00    0.00       1/2           __gnu_cxx::__normal_iterator<float const*, std::vector<float, std::allocator<float> > >::__normal_iterator(float const* const&) [127]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<int, std::allocator<int> >::vector(std::vector<int, std::allocator<int> > const&) [229]
[187]    0.0    0.00    0.00       1         std::vector<int, std::allocator<int> >::end() const [187]
                0.00    0.00       1/2           __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >::__normal_iterator(int const* const&) [128]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<int, std::allocator<int> >::vector(std::vector<int, std::allocator<int> > const&) [229]
[188]    0.0    0.00    0.00       1         std::vector<int, std::allocator<int> >::begin() const [188]
                0.00    0.00       1/2           __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >::__normal_iterator(int const* const&) [128]
-----------------------------------------------
                0.00    0.00       1/1           std::shared_ptr<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > std::make_shared<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&&) [231]
[189]    0.0    0.00    0.00       1         std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >::allocator() [189]
                0.00    0.00       1/1           __gnu_cxx::new_allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >::new_allocator() [172]
-----------------------------------------------
                0.00    0.00       1/1           std::shared_ptr<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > std::allocate_shared<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >(std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > const&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&&) [243]
[190]    0.0    0.00    0.00       1         std::shared_ptr<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >::shared_ptr<std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >(std::_Sp_alloc_shared_tag<std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&&) [190]
                0.00    0.00       1/8           std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&& std::forward<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >(std::remove_reference<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >::type&) [67]
                0.00    0.00       1/1           std::__shared_ptr<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, (__gnu_cxx::_Lock_policy)2>::__shared_ptr<std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >(std::_Sp_alloc_shared_tag<std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&&) [200]
-----------------------------------------------
                0.00    0.00       1/1           float* std::__copy_move_a2<false, float const*, float*>(float const*, float const*, float*) [239]
[191]    0.0    0.00    0.00       1         float* std::__copy_move<false, true, std::random_access_iterator_tag>::__copy_m<float>(float const*, float const*, float*) [191]
-----------------------------------------------
                0.00    0.00       1/1           int* std::__copy_move_a2<false, int const*, int*>(int const*, int const*, int*) [240]
[192]    0.0    0.00    0.00       1         int* std::__copy_move<false, true, std::random_access_iterator_tag>::__copy_m<int>(int const*, int const*, int*) [192]
-----------------------------------------------
                0.00    0.00       1/1           std::_Vector_base<float, std::allocator<float> >::_Vector_base(unsigned long, std::allocator<float> const&) [194]
[193]    0.0    0.00    0.00       1         std::_Vector_base<float, std::allocator<float> >::_M_create_storage(unsigned long) [193]
                0.00    0.00       1/12          std::_Vector_base<float, std::allocator<float> >::_M_allocate(unsigned long) [56]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<float, std::allocator<float> >::vector(std::vector<float, std::allocator<float> > const&) [224]
[194]    0.0    0.00    0.00       1         std::_Vector_base<float, std::allocator<float> >::_Vector_base(unsigned long, std::allocator<float> const&) [194]
                0.00    0.00       1/2           std::_Vector_base<float, std::allocator<float> >::_Vector_impl::_Vector_impl(std::allocator<float> const&) [137]
